Iter   f          |gradf|    alpha     
467    -3.43e+00  1.50e+01   1.00e+00  
468    -3.44e+00  1.48e+01   1.00e+00  
469    -3.44e+00  1.47e+01   1.00e+00  
470    -3.45e+00  1.45e+01   1.00e+00  
471    -3.45e+00  1.43e+01   1.00e+00  
472    -3.46e+00  1.42e+01   1.00e+00  
473    -3.47e+00  1.40e+01   1.00e+00  
474    -3.47e+00  1.38e+01   1.00e+00  
475    -3.48e+00  1.36e+01   1.00e+00  
476    -3.48e+00  1.35e+01   1.00e+00  
477    -3.49e+00  1.33e+01   1.00e+00  
478    -3.49e+00  1.31e+01   1.00e+00  
479    -3.50e+00  1.30e+01   1.00e+00  
480    -3.50e+00  1.28e+01   1.00e+00  
481    -3.51e+00  1.27e+01   1.00e+00  
482    -3.51e+00  1.25e+01   1.00e+00  
483    -3.52e+00  1.24e+01   1.00e+00  
484    -3.52e+00  1.23e+01   1.00e+00  
485    -3.53e+00  1.22e+01   1.00e+00  
486    -3.53e+00  1.21e+01   1.00e+00  
487    -3.54e+00  1.20e+01   1.00e+00  
488    -3.54e+00  1.19e+01   1.00e+00  
489    -3.55e+00  1.19e+01   1.00e+00  
490    -3.55e+00  1.18e+01   1.00e+00  
491    -3.56e+00  1.17e+01   1.00e+00  
492    -3.56e+00  1.17e+01   1.00e+00  
493    -3.56e+00  1.16e+01   1.00e+00  
494    -3.57e+00  1.16e+01   1.00e+00  
495    -3.57e+00  1.15e+01   1.00e+00  
496    -3.58e+00  1.15e+01   1.00e+00  
497    -3.58e+00  1.14e+01   1.00e+00  
498    -3.59e+00  1.13e+01   1.00e+00  
499    -3.59e+00  1.13e+01   1.00e+00  
500    -3.59e+00  1.12e+01   1.00e+00  
501    -3.60e+00  1.11e+01   1.00e+00  
502    -3.60e+00  1.10e+01   1.00e+00  
503    -3.60e+00  1.09e+01   1.00e+00  
504    -3.61e+00  1.08e+01   1.00e+00  
505    -3.61e+00  1.06e+01   1.00e+00  
506    -3.62e+00  1.05e+01   1.00e+00  
507    -3.62e+00  1.04e+01   1.00e+00  
508    -3.62e+00  1.02e+01   1.00e+00  
509    -3.63e+00  1.01e+01   1.00e+00  
510    -3.63e+00  9.95e+00   1.00e+00  
511    -3.63e+00  9.81e+00   1.00e+00  
512    -3.64e+00  9.67e+00   1.00e+00  
513    -3.64e+00  9.52e+00   1.00e+00  
514    -3.64e+00  9.39e+00   1.00e+00  
515    -3.64e+00  9.25e+00   1.00e+00  
516    -3.65e+00  9.13e+00   1.00e+00  
517    -3.65e+00  9.01e+00   1.00e+00  
518    -3.65e+00  8.89e+00   1.00e+00  
519    -3.66e+00  8.79e+00   1.00e+00  
520    -3.66e+00  8.69e+00   1.00e+00  
521    -3.66e+00  8.61e+00   1.00e+00  
522    -3.66e+00  8.53e+00   1.00e+00  
523    -3.67e+00  8.46e+00   1.00e+00  
524    -3.67e+00  8.39e+00   1.00e+00  
525    -3.67e+00  8.33e+00   1.00e+00  
526    -3.68e+00  8.28e+00   1.00e+00  
527    -3.68e+00  8.23e+00   1.00e+00  
528    -3.68e+00  8.18e+00   1.00e+00  
529    -3.68e+00  8.14e+00   1.00e+00  
530    -3.68e+00  8.09e+00   1.00e+00  
531    -3.69e+00  8.04e+00   1.00e+00  
532    -3.69e+00  7.98e+00   1.00e+00  
533    -3.69e+00  7.93e+00   1.00e+00  
534    -3.69e+00  7.86e+00   1.00e+00  
535    -3.70e+00  7.80e+00   1.00e+00  
536    -3.70e+00  7.72e+00   1.00e+00  
537    -3.70e+00  7.64e+00   1.00e+00  
538    -3.70e+00  7.56e+00   1.00e+00  
539    -3.70e+00  7.46e+00   1.00e+00  
540    -3.71e+00  7.37e+00   1.00e+00  
541    -3.71e+00  7.26e+00   1.00e+00  
542    -3.71e+00  7.16e+00   1.00e+00  
543    -3.71e+00  7.05e+00   1.00e+00  
544    -3.71e+00  6.93e+00   1.00e+00  
545    -3.72e+00  6.82e+00   1.00e+00  
546    -3.72e+00  6.71e+00   1.00e+00  
547    -3.72e+00  6.60e+00   1.00e+00  
548    -3.72e+00  6.49e+00   1.00e+00  
549    -3.72e+00  6.39e+00   1.00e+00  
550    -3.72e+00  6.29e+00   1.00e+00  
551    -3.73e+00  6.20e+00   1.00e+00  
552    -3.73e+00  6.12e+00   1.00e+00  
553    -3.73e+00  6.04e+00   1.00e+00  
554    -3.73e+00  5.97e+00   1.00e+00  
555    -3.73e+00  5.90e+00   1.00e+00  
556    -3.73e+00  5.85e+00   1.00e+00  
557    -3.74e+00  5.80e+00   1.00e+00  
558    -3.74e+00  5.75e+00   1.00e+00  
559    -3.74e+00  5.71e+00   1.00e+00  
560    -3.74e+00  5.67e+00   1.00e+00  
561    -3.74e+00  5.63e+00   1.00e+00  
562    -3.74e+00  5.59e+00   1.00e+00  
563    -3.74e+00  5.55e+00   1.00e+00  
564    -3.75e+00  5.51e+00   1.00e+00  
565    -3.75e+00  5.47e+00   1.00e+00  
566    -3.75e+00  5.43e+00   1.00e+00  
567    -3.75e+00  5.38e+00   1.00e+00  
