Iter   f          |gradf|    alpha     
449    3.26e-02   1.31e-01   1.00e+00  
450    3.26e-02   1.33e-01   1.00e+00  
451    3.26e-02   1.34e-01   1.00e+00  
452    3.26e-02   1.36e-01   1.00e+00  
453    3.26e-02   1.38e-01   1.00e+00  
454    3.26e-02   1.40e-01   1.00e+00  
455    3.26e-02   1.42e-01   1.00e+00  
456    3.26e-02   1.44e-01   1.00e+00  
457    3.26e-02   1.46e-01   1.00e+00  
458    3.26e-02   1.48e-01   1.00e+00  
459    3.26e-02   1.50e-01   1.00e+00  
460    3.26e-02   1.53e-01   1.00e+00  
461    3.26e-02   1.55e-01   1.00e+00  
462    3.26e-02   1.57e-01   1.00e+00  
463    3.26e-02   1.60e-01   1.00e+00  
464    3.26e-02   1.62e-01   1.00e+00  
465    3.26e-02   1.65e-01   1.00e+00  
466    3.26e-02   1.67e-01   1.00e+00  
467    3.26e-02   1.70e-01   1.00e+00  
468    3.25e-02   1.72e-01   1.00e+00  
469    3.25e-02   1.75e-01   1.00e+00  
470    3.25e-02   1.77e-01   1.00e+00  
471    3.25e-02   1.80e-01   1.00e+00  
472    3.25e-02   1.83e-01   1.00e+00  
473    3.25e-02   1.85e-01   1.00e+00  
474    3.25e-02   1.88e-01   1.00e+00  
475    3.25e-02   1.91e-01   1.00e+00  
476    3.25e-02   1.93e-01   1.00e+00  
477    3.25e-02   1.96e-01   1.00e+00  
478    3.25e-02   1.99e-01   1.00e+00  
479    3.25e-02   2.02e-01   1.00e+00  
480    3.25e-02   2.04e-01   1.00e+00  
481    3.25e-02   2.07e-01   1.00e+00  
482    3.25e-02   2.10e-01   1.00e+00  
483    3.25e-02   2.13e-01   1.00e+00  
484    3.25e-02   2.16e-01   1.00e+00  
485    3.25e-02   2.18e-01   1.00e+00  
486    3.25e-02   2.21e-01   1.00e+00  
487    3.25e-02   2.24e-01   1.00e+00  
488    3.24e-02   2.27e-01   1.00e+00  
489    3.24e-02   2.29e-01   1.00e+00  
490    3.24e-02   2.32e-01   1.00e+00  
491    3.24e-02   2.35e-01   1.00e+00  
492    3.24e-02   2.38e-01   1.00e+00  
493    3.24e-02   2.41e-01   1.00e+00  
494    3.24e-02   2.43e-01   1.00e+00  
495    3.24e-02   2.46e-01   1.00e+00  
496    3.24e-02   2.49e-01   1.00e+00  
497    3.24e-02   2.52e-01   1.00e+00  
498    3.24e-02   2.55e-01   1.00e+00  
499    3.24e-02   2.57e-01   1.00e+00  
500    3.24e-02   2.60e-01   1.00e+00  
501    3.24e-02   2.63e-01   1.00e+00  
502    3.24e-02   2.66e-01   1.00e+00  
503    3.24e-02   2.69e-01   1.00e+00  
504    3.24e-02   2.72e-01   1.00e+00  
505    3.24e-02   2.75e-01   1.00e+00  
506    3.24e-02   2.78e-01   1.00e+00  
507    3.23e-02   2.81e-01   1.00e+00  
508    3.23e-02   2.84e-01   1.00e+00  
509    3.23e-02   2.88e-01   1.00e+00  
510    3.23e-02   2.94e-01   5.00e-01  
511    2.89e-02   3.28e-01   5.00e-01  
512    2.76e-02   2.81e-01   1.00e+00  
513    2.47e-02   2.72e-01   1.25e-01  
514    2.27e-02   2.72e-01   1.00e+00  
515    2.24e-02   2.66e-01   1.00e+00  
516    2.22e-02   2.64e-01   1.00e+00  
517    2.00e-02   2.37e-01   1.00e+00  
518    1.96e-02   2.35e-01   1.00e+00  
519    1.91e-02   2.30e-01   1.00e+00  
520    1.89e-02   2.28e-01   1.00e+00  
521    1.87e-02   2.26e-01   1.00e+00  
522    1.85e-02   2.24e-01   1.00e+00  
523    1.83e-02   2.22e-01   1.00e+00  
524    1.81e-02   2.20e-01   1.00e+00  
525    1.79e-02   2.17e-01   1.00e+00  
526    1.77e-02   2.13e-01   1.00e+00  
527    1.72e-02   2.02e-01   1.00e+00  
528    1.64e-02   1.82e-01   1.00e+00  
529    1.41e-02   1.12e-01   2.50e-01  
530    1.40e-02   8.66e-02   1.00e+00  
531    1.39e-02   9.85e-02   1.00e+00  
532    1.39e-02   9.85e-02   1.00e+00  
533    1.39e-02   9.85e-02   1.00e+00  
534    1.39e-02   9.85e-02   1.00e+00  
535    1.39e-02   9.90e-02   1.00e+00  
536    1.39e-02   9.91e-02   1.00e+00  
537    1.39e-02   1.01e-01   1.00e+00  
538    1.39e-02   1.01e-01   1.00e+00  
539    1.39e-02   1.03e-01   1.00e+00  
540    1.39e-02   1.04e-01   1.00e+00  
541    1.39e-02   1.06e-01   1.00e+00  
542    1.39e-02   1.07e-01   1.00e+00  
543    1.39e-02   1.10e-01   1.00e+00  
544    1.39e-02   1.10e-01   1.00e+00  
545    1.39e-02   1.13e-01   1.00e+00  
546    1.38e-02   1.14e-01   1.00e+00  
547    1.38e-02   1.17e-01   1.00e+00  
548    1.38e-02   1.17e-01   1.00e+00  
549    1.38e-02   1.20e-01   1.00e+00  
550    1.38e-02   1.20e-01   1.00e+00  
551    1.38e-02   1.22e-01   1.00e+00  
552    1.38e-02   1.23e-01   1.00e+00  
553    1.38e-02   1.25e-01   1.00e+00  
554    1.38e-02   1.25e-01   1.00e+00  
555    1.38e-02   1.26e-01   1.00e+00  
556    1.38e-02   1.26e-01   1.00e+00  
557    1.38e-02   1.27e-01   1.00e+00  
558    1.38e-02   1.27e-01   1.00e+00  
559    1.38e-02   1.28e-01   1.00e+00  
560    1.38e-02   1.28e-01   1.00e+00  
561    1.38e-02   1.28e-01   1.00e+00  
562    1.38e-02   1.27e-01   1.00e+00  
563    1.38e-02   1.27e-01   1.00e+00  
564    1.38e-02   1.27e-01   1.00e+00  
565    1.38e-02   1.26e-01   1.00e+00  
566    1.38e-02   1.25e-01   1.00e+00  
567    1.38e-02   1.24e-01   1.00e+00  
568    1.38e-02   1.23e-01   1.00e+00  
569    1.37e-02   1.22e-01   1.00e+00  
570    1.37e-02   1.21e-01   1.00e+00  
571    1.37e-02   1.19e-01   1.00e+00  
572    1.37e-02   1.19e-01   1.00e+00  
573    1.37e-02   1.17e-01   1.00e+00  
574    1.37e-02   1.16e-01   1.00e+00  
575    1.37e-02   1.14e-01   1.00e+00  
576    1.37e-02   1.13e-01   1.00e+00  
577    1.37e-02   1.10e-01   1.00e+00  
578    1.37e-02   1.09e-01   1.00e+00  
