Iter   f          |gradf|    alpha     
487    1.34e+00   9.14e-01   3.12e-02  
488    1.34e+00   8.14e-01   3.12e-02  
489    1.34e+00   8.93e-01   3.12e-02  
490    1.34e+00   8.21e-01   3.12e-02  
491    1.33e+00   8.80e-01   3.12e-02  
492    1.33e+00   8.26e-01   3.12e-02  
493    1.33e+00   8.71e-01   6.25e-02  
494    1.33e+00   8.06e-01   3.12e-02  
495    1.33e+00   9.10e-01   3.12e-02  
496    1.33e+00   8.11e-01   3.12e-02  
497    1.33e+00   8.94e-01   3.12e-02  
498    1.32e+00   8.15e-01   3.12e-02  
499    1.32e+00   8.83e-01   3.12e-02  
500    1.32e+00   8.19e-01   3.12e-02  
501    1.32e+00   8.75e-01   3.12e-02  
502    1.32e+00   8.22e-01   3.12e-02  
503    1.32e+00   8.69e-01   6.25e-02  
504    1.32e+00   8.00e-01   3.12e-02  
505    1.32e+00   9.17e-01   3.12e-02  
506    1.31e+00   8.03e-01   3.12e-02  
507    1.31e+00   9.05e-01   3.12e-02  
508    1.31e+00   8.06e-01   3.12e-02  
509    1.31e+00   8.96e-01   3.12e-02  
510    1.31e+00   8.08e-01   3.12e-02  
511    1.31e+00   8.89e-01   3.12e-02  
512    1.31e+00   8.10e-01   3.12e-02  
513    1.30e+00   8.83e-01   3.12e-02  
514    1.30e+00   8.11e-01   3.12e-02  
515    1.30e+00   8.79e-01   3.12e-02  
516    1.30e+00   8.12e-01   3.12e-02  
517    1.30e+00   8.75e-01   3.12e-02  
518    1.30e+00   8.13e-01   3.12e-02  
519    1.30e+00   8.73e-01   3.12e-02  
520    1.30e+00   8.13e-01   3.12e-02  
521    1.29e+00   8.71e-01   3.12e-02  
522    1.29e+00   8.13e-01   3.12e-02  
523    1.29e+00   8.69e-01   3.12e-02  
524    1.29e+00   8.13e-01   3.12e-02  
525    1.29e+00   8.68e-01   3.12e-02  
526    1.29e+00   8.12e-01   3.12e-02  
527    1.29e+00   8.68e-01   3.12e-02  
528    1.29e+00   8.11e-01   3.12e-02  
529    1.28e+00   8.67e-01   3.12e-02  
530    1.28e+00   8.10e-01   3.12e-02  
531    1.28e+00   8.68e-01   3.12e-02  
532    1.28e+00   8.09e-01   3.12e-02  
533    1.28e+00   8.69e-01   3.12e-02  
534    1.28e+00   8.07e-01   3.12e-02  
535    1.28e+00   8.70e-01   3.12e-02  
536    1.28e+00   8.05e-01   3.12e-02  
537    1.27e+00   8.73e-01   3.12e-02  
538    1.27e+00   8.03e-01   3.12e-02  
539    1.27e+00   8.76e-01   3.12e-02  
540    1.27e+00   8.00e-01   3.12e-02  
541    1.27e+00   8.80e-01   3.12e-02  
542    1.27e+00   7.97e-01   3.12e-02  
543    1.27e+00   8.85e-01   3.12e-02  
544    1.27e+00   7.94e-01   3.12e-02  
545    1.27e+00   8.92e-01   3.12e-02  
546    1.26e+00   7.90e-01   3.12e-02  
547    1.26e+00   9.01e-01   3.12e-02  
548    1.26e+00   7.87e-01   3.12e-02  
549    1.26e+00   9.13e-01   3.12e-02  
550    1.26e+00   7.84e-01   3.12e-02  
551    1.26e+00   9.28e-01   3.12e-02  
552    1.26e+00   7.81e-01   3.12e-02  
553    1.26e+00   9.48e-01   3.12e-02  
554    1.26e+00   7.80e-01   3.12e-02  
555    1.26e+00   9.74e-01   3.12e-02  
556    1.26e+00   7.82e-01   1.56e-02  
557    1.25e+00   8.29e-01   1.00e+00  
558    1.25e+00   9.21e-01   1.56e-02  
559    1.21e+00   8.32e-01   6.25e-02  
560    1.21e+00   7.78e-01   3.12e-02  
561    1.21e+00   8.89e-01   3.12e-02  
562    1.21e+00   7.70e-01   3.12e-02  
563    1.21e+00   9.23e-01   1.56e-02  
564    1.20e+00   8.05e-01   2.50e-01  
565    1.20e+00   9.96e-01   1.56e-02  
566    1.19e+00   7.98e-01   1.25e-01  
567    1.19e+00   9.43e-01   1.56e-02  
568    1.19e+00   7.98e-01   1.25e-01  
569    1.19e+00   9.08e-01   1.56e-02  
570    1.18e+00   7.99e-01   2.50e-01  
571    1.18e+00   1.01e+00   1.56e-02  
572    1.17e+00   7.90e-01   6.25e-02  
573    1.17e+00   8.64e-01   3.12e-02  
574    1.17e+00   7.62e-01   3.12e-02  
575    1.17e+00   9.00e-01   1.56e-02  
576    1.17e+00   7.94e-01   1.25e-01  
577    1.17e+00   8.84e-01   3.12e-02  
578    1.17e+00   7.55e-01   1.56e-02  
