Iter   f          |gradf|    alpha     
498    2.16e-01   1.42e+00   2.34e-03  
499    2.15e-01   1.73e+00   1.40e-03  
500    2.13e-01   1.08e+00   1.37e-03  
501    2.11e-01   9.26e-01   2.17e-03  
502    2.10e-01   9.33e-01   4.07e-03  
503    2.07e-01   1.19e+00   3.43e-03  
504    2.06e-01   2.11e+00   1.70e-03  
505    2.03e-01   1.60e+00   1.02e-03  
506    2.02e-01   8.88e-01   1.32e-03  
507    2.00e-01   8.87e-01   2.64e-03  
508    1.98e-01   8.85e-01   5.27e-03  
509    1.94e-01   8.83e-01   1.05e-02  
510    1.86e-01   1.13e+00   2.51e-03  
511    1.85e-01   1.38e+00   2.49e-03  
512    1.84e-01   1.82e+00   1.22e-03  
513    1.82e-01   9.34e-01   1.29e-03  
514    1.81e-01   8.70e-01   2.34e-03  
515    1.79e-01   8.73e-01   4.60e-03  
516    1.76e-01   9.87e-01   4.33e-03  
517    1.74e-01   1.84e+00   2.03e-03  
518    1.72e-01   1.87e+00   8.34e-04  
519    1.70e-01   8.96e-01   1.12e-03  
520    1.69e-01   8.51e-01   2.11e-03  
521    1.68e-01   8.50e-01   4.21e-03  
522    1.65e-01   8.53e-01   8.38e-03  
523    1.59e-01   1.19e+00   3.85e-03  
524    1.59e-01   2.57e+00   1.71e-04  
525    1.58e-01   2.18e+00   3.16e-04  
526    1.57e-01   1.61e+00   5.46e-04  
527    1.56e-01   1.04e+00   8.75e-04  
528    1.55e-01   8.37e-01   1.47e-03  
529    1.54e-01   8.33e-01   2.93e-03  
530    1.52e-01   8.33e-01   5.83e-03  
531    1.48e-01   8.94e-01   1.14e-02  
532    1.46e-01   3.68e+00   1.67e-03  
533    1.42e-01   2.53e+00   6.89e-04  
534    1.39e-01   1.10e+00   9.52e-04  
535    1.38e-01   8.14e-01   1.49e-03  
536    1.37e-01   8.12e-01   2.97e-03  
537    1.35e-01   8.10e-01   5.93e-03  
538    1.31e-01   8.22e-01   1.18e-02  
539    1.25e-01   2.00e+00   2.18e-03  
540    1.24e-01   2.31e+00   3.53e-04  
541    1.23e-01   1.61e+00   5.96e-04  
542    1.22e-01   9.75e-01   9.23e-04  
543    1.21e-01   7.93e-01   1.56e-03  
544    1.20e-01   7.91e-01   3.10e-03  
545    1.18e-01   7.90e-01   6.19e-03  
546    1.14e-01   8.27e-01   1.22e-02  
547    1.11e-01   3.08e+00   1.11e-03  
548    1.06e-01   8.35e-01   1.07e-03  
